company_id,employee_count,follower_count,time_recorded
9308035,2480,6308832,1692845982.0
9308035,2480,6308835,1692846034.0
1344,127293,2548767,1692846034.0
71316538,7962,84672,1692846034.0
708393,964,38230,1692846034.0
6281,10441,229131,1692846034.0
708393,964,38230,1692846034.0
708393,964,38230,1692846034.0
34583,4732,44060,1692846034.0
3254263,3181,254633,1692846034.0
3254263,3181,254633,1692846034.0
1353,567835,13594059,1692846034.0
9308035,2480,6308836,1692846034.0
9308035,2480,6308836,1692846034.0
9308035,2480,6308836,1692846034.0
9308035,2480,6308836,1692846034.0
3677,39710,231927,1692846034.0
9308035,2480,6308836,1692846034.0
283666,14,630,1692846088.0
96180361,4,174,1692846088.0
9308035,2480,6308837,1692846088.0
9308035,2480,6308837,1692846088.0
96180361,4,174,1692846088.0
96180361,4,174,1692846088.0
96180361,4,174,1692846088.0
96180361,4,174,1692846088.0
96180361,4,174,1692846088.0
9308035,2480,6308837,1692846088.0
9308035,2480,6308837,1692846088.0
1399,99075,3754118,1692846088.0
9308035,2480,6308837,1692846088.0
7886,5841,168768,1692846088.0
7886,5841,168768,1692846088.0
1399,99075,3754118,1692846088.0
1399,99075,3754118,1692846088.0
9308035,2480,6308838,1692846141.0
9308035,2480,6308838,1692846141.0
9308035,2480,6308839,1692846141.0
9308035,2480,6308839,1692846141.0
9308035,2480,6308839,1692846141.0
9308035,2480,6308839,1692846141.0
12273,3599,49376,1692846141.0
9308035,2480,6308840,1692846141.0
9308035,2480,6308840,1692846141.0
9308035,2480,6308840,1692846141.0
9308035,2480,6308840,1692846141.0
6963,5862,76641,1692846141.0
9308035,2480,6308840,1692846141.0
9308035,2480,6308840,1692846141.0
9308035,2480,6308840,1692846141.0
56119363,93,621,1692846141.0
9308035,2480,6308840,1692846141.0
9308035,2480,6308842,1692846194.0
9308035,2480,6308842,1692846194.0
1557409,5635,82183,1692846194.0
9308035,2480,6308842,1692846194.0
9308035,2480,6308842,1692846194.0
1344,127293,2548770,1692846194.0
9308035,2480,6308842,1692846194.0
9308035,2480,6308842,1692846194.0
11758,10053,142685,1692846194.0
9308035,2480,6308842,1692846194.0
9308035,2480,6308842,1692846194.0
9308035,2480,6308844,1692846194.0
6281,10441,229131,1692846194.0
9308035,2480,6308844,1692846194.0
9308035,2480,6308844,1692846194.0
9308035,2480,6308844,1692846194.0
9308035,2480,6308844,1692846194.0
98106539,1,2,1692846246.0
11056,13096,1712724,1692846246.0
3135,14484,458685,1692846246.0
9308035,2480,6308844,1692846246.0
9308035,2480,6308844,1692846246.0
163079,9991,106371,1692846246.0
9308035,2480,6308844,1692846246.0
82385,1772,25490,1692846246.0
9308035,2480,6308844,1692846246.0
9308035,2480,6308844,1692846246.0
9308035,2480,6308844,1692846246.0
9308035,2480,6308844,1692846246.0
25179038,126,37163,1692846246.0
3558,16831,437872,1692846246.0
9117,10357,265833,1692846246.0
9308035,2480,6308844,1692846246.0
9308035,2480,6308844,1692846246.0
9308035,2480,6308844,1692846300.0
9308035,2480,6308844,1692846300.0
9308035,2480,6308844,1692846300.0
9308035,2480,6308844,1692846300.0
2497653,7331,490994,1692846300.0
2497653,7331,490994,1692846300.0
1344,127293,2548771,1692846300.0
37871,646,5829,1692846300.0
71316538,7962,84672,1692846300.0
71316538,7962,84672,1692846300.0
585138,1551,19160,1692846300.0
585138,1551,19160,1692846300.0
1353,567835,13594080,1692846300.0
3254263,3181,254633,1692846300.0
708393,964,38229,1692846300.0
9308035,2480,6308845,1692846300.0
9308035,2480,6308845,1692846300.0
2678,73842,2361990,1692846354.0
67098,520,5437,1692846354.0
89989306,597,2559,1692846354.0
4826,4006,49107,1692846354.0
7851,8438,96841,1692846354.0
157312,8782,339460,1692846354.0
89989306,597,2559,1692846354.0
9308035,2480,6308846,1692846354.0
9308035,2480,6308846,1692846354.0
9308035,2480,6308846,1692846354.0
9308035,2480,6308846,1692846354.0
9308035,2480,6308846,1692846354.0
9308035,2480,6308846,1692846354.0
9308035,2480,6308847,1692846354.0
9308035,2480,6308847,1692846354.0
96180361,4,174,1692846354.0
96180361,4,174,1692846354.0
114485,1695,49430,1692846407.0
165735,1558,36825,1692846407.0
48835,5201,78405,1692846407.0
164535,14817,265147,1692846407.0
165735,1558,36825,1692846407.0
48835,5201,78405,1692846407.0
623716,549,4210,1692846407.0
3543771,1532,50034,1692846407.0
100302,3021,95567,1692846407.0
7586104,819,46549,1692846407.0
3543771,1532,50034,1692846407.0
68235865,0,1745,1692846407.0
1612340,89,15405,1692846407.0
9308035,2480,6308847,1692846407.0
9308035,2480,6308847,1692846407.0
9308035,2480,6308847,1692846407.0
9308035,2480,6308851,1692846460.0
9308035,2480,6308852,1692846460.0
9308035,2480,6308852,1692846460.0
1399,99075,3754124,1692846460.0
1399,99075,3754124,1692846460.0
9308035,2480,6308852,1692846460.0
12273,3599,49376,1692846460.0
9308035,2480,6308852,1692846460.0
9308035,2480,6308852,1692846460.0
9308035,2480,6308852,1692846460.0
1051903,2923,61982,1692846460.0
9308035,2480,6308852,1692846460.0
9308035,2480,6308852,1692846460.0
9308035,2480,6308852,1692846460.0
56119363,93,621,1692846460.0
9308035,2480,6308852,1692846460.0
269675,2367,33673,1692846460.0
30498,8160,68224,1692846513.0
30498,8160,68224,1692846513.0
787339,3164,29928,1692846513.0
2562,43847,1024836,1692846513.0
37900,783,12604,1692846513.0
787339,3164,29928,1692846513.0
4324,4039,48412,1692846513.0
30498,8160,68224,1692846513.0
1792,25669,1266049,1692846513.0
4324,4039,48412,1692846513.0
7801,1010,80089,1692846513.0
5235,12457,2148344,1692846513.0
2562,43847,1024837,1692846513.0
2562,43847,1024837,1692846513.0
1382996,2300,39996,1692846513.0
56307735,3,10,1692846513.0
30498,8160,68224,1692846513.0
787339,3164,29928,1692846566.0
13550,4587,53586,1692846566.0
7801,1010,80089,1692846566.0
1792,25669,1266048,1692846566.0
1792,25669,1266048,1692846566.0
1557409,5635,82183,1692846566.0
9308035,2480,6308855,1692846566.0
1557409,5635,82183,1692846566.0
1557409,5635,82183,1692846566.0
1557409,5635,82183,1692846567.0
9308035,2480,6308855,1692846567.0
9308035,2480,6308855,1692846567.0
9308035,2480,6308855,1692846567.0
1557409,5635,82183,1692846567.0
1557409,5635,82183,1692846567.0
1557409,5635,82183,1692846567.0
1557409,5635,82183,1692846619.0
1557409,5635,82183,1692846619.0
9308035,2480,6308856,1692846619.0
9308035,2480,6308856,1692846619.0
9308035,2480,6308856,1692846619.0
9308035,2480,6308856,1692846619.0
9308035,2480,6308856,1692846619.0
11758,10053,142685,1692846619.0
9308035,2480,6308856,1692846619.0
9308035,2480,6308856,1692846619.0
11758,10053,142685,1692846619.0
9308035,2480,6308855,1692846619.0
6281,10441,229131,1692846619.0
11758,10053,142685,1692846619.0
9308035,2480,6308855,1692846619.0
9308035,2480,6308855,1692846619.0
9308035,2480,6308855,1692846619.0
29356794,212,6461,1692846673.0
136115,1206,20008,1692846673.0
2700167,5098,47636,1692846673.0
5243263,1284,24747,1692846673.0
5666,26665,183107,1692846673.0
136115,1206,20008,1692846673.0
9308035,2480,6308856,1692846673.0
9308035,2480,6308856,1692846673.0
9308035,2480,6308858,1692846673.0
9308035,2480,6308858,1692846673.0
82385,1772,25490,1692846673.0
9308035,2480,6308858,1692846673.0
9308035,2480,6308858,1692846673.0
82385,1772,25490,1692846673.0
9308035,2480,6308858,1692846673.0
9308035,2480,6308858,1692846673.0
243836,574,4465,1692846673.0
698629,836,10477,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
162448,12182,132290,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
1286891,695,75616,1692846727.0
243836,574,4465,1692846727.0
77633193,1074,11690,1692846727.0
5351,3767,59188,1692846779.0
10831504,3376,25855,1692846779.0
3135,14484,458685,1692846779.0
220336,75250,1235615,1692846779.0
220336,75250,1235615,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
1339209,9251,101779,1692846779.0
9308035,2480,6308859,1692846779.0
9308035,2480,6308859,1692846779.0
9759,16419,91478,1692846833.0
1668,53957,193569,1692846833.0
3220813,4856,28535,1692846833.0
79383535,21144,1747282,1692846833.0
22241,1709,36015,1692846833.0
8017,6113,159079,1692846833.0
1344,127293,2548779,1692846833.0
1344,127293,2548779,1692846833.0
71316538,7962,84672,1692846833.0
585138,1551,19160,1692846833.0
708393,964,38230,1692846833.0
11553382,275,18888,1692846833.0
9308035,2480,6308860,1692846833.0
9308035,2480,6308860,1692846833.0
9308035,2480,6308860,1692846833.0
166471,4802,131355,1692846833.0
9308035,2480,6308860,1692846833.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
2203697,9271,781620,1692846887.0
9308035,2480,6308864,1692846887.0
9308035,2480,6308864,1692846887.0
96180361,4,174,1692846887.0
2155460,4696,13827,1692846887.0
9308035,2480,6308864,1692846887.0
96180361,4,174,1692846887.0
38521,2294,9474,1692846940.0
38521,2294,9474,1692846940.0
9308035,2480,6308864,1692846940.0
96180361,4,174,1692846940.0
96180361,4,174,1692846940.0
96180361,4,174,1692846940.0
96180361,4,174,1692846940.0
96180361,4,174,1692846940.0
9308035,2480,6308864,1692846940.0
9308035,2480,6308864,1692846940.0
9308035,2480,6308864,1692846940.0
9308035,2480,6308864,1692846940.0
1399,99075,3754133,1692846940.0
9308035,2480,6308864,1692846940.0
6265,11726,130775,1692846940.0
6265,11726,130775,1692846940.0
18979802,14,252,1692846993.0
9308035,2480,6308864,1692846993.0
9308035,2480,6308864,1692846993.0
6963,5862,76641,1692846993.0
9308035,2480,6308865,1692846993.0
9308035,2480,6308865,1692846993.0
9308035,2480,6308865,1692846993.0
9308035,2480,6308865,1692846993.0
9308035,2480,6308865,1692846993.0
9308035,2480,6308865,1692846993.0
1344,127293,2548779,1692846993.0
11518813,1,661,1692846993.0
19807,2184,12889,1692846993.0
1557409,5635,82183,1692846993.0
9308035,2480,6308866,1692846993.0
9308035,2480,6308866,1692846993.0
9308035,2480,6308866,1692846993.0
8058,182,83225,1692847047.0
66938931,765,24222,1692847047.0
3348019,399,3860,1692847047.0
6044,1954,350685,1692847047.0
9308035,2480,6308866,1692847047.0
165648,1066,53636,1692847047.0
9308035,2480,6308866,1692847047.0
9308035,2480,6308866,1692847047.0
11758,10053,142687,1692847047.0
11758,10053,142687,1692847047.0
9308035,2480,6308866,1692847047.0
3135,14484,458688,1692847047.0
9308035,2480,6308866,1692847047.0
3135,14484,458688,1692847047.0
9308035,2480,6308866,1692847047.0
9308035,2480,6308866,1692847047.0
2382849,940,2939,1692847047.0
164527,20626,141084,1692847100.0
164527,20626,141084,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
164527,20626,141084,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
164527,20626,141084,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
29497,945,13654,1692847100.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
366025,17943,57791,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
36141,1033,9429,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
7789,25742,197211,1692847157.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
7795,15497,167108,1692847210.0
8294,4331,29786,1692847263.0
18334050,964,7340,1692847263.0
39249,3400,28841,1692847263.0
33295877,3998,225937,1692847263.0
8294,4331,29786,1692847263.0
2646,414726,4497154,1692847263.0
7795,15497,167108,1692847263.0
7795,15497,167108,1692847263.0
7795,15497,167108,1692847263.0
7789,25742,197211,1692847263.0
8294,4331,29786,1692847263.0
8294,4331,29786,1692847263.0
8294,4331,29786,1692847263.0
7795,15497,167108,1692847263.0
7789,25742,197211,1692847263.0
7789,25742,197211,1692847263.0
29497,945,13654,1692847263.0
3743,17811,233353,1692847317.0
2646,414726,4497155,1692847317.0
2646,414726,4497155,1692847317.0
2646,414726,4497155,1692847317.0
3743,17811,233353,1692847317.0
15677,13914,122070,1692847317.0
3743,17811,233353,1692847317.0
7789,25742,197211,1692847317.0
8294,4331,29786,1692847317.0
10682189,13,309,1692847317.0
9062,34710,183985,1692847317.0
7789,25742,197211,1692847317.0
29497,945,13654,1692847317.0
8294,4331,29786,1692847317.0
9308035,2480,6308870,1692847317.0
9308035,2480,6308870,1692847317.0
9308035,2480,6308870,1692847317.0
47664328,52047,415568,1692847371.0
10279761,10379,989059,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
10279761,10379,989059,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
47664328,52047,415568,1692847371.0
9308035,2480,6308871,1692847371.0
9308035,2480,6308871,1692847371.0
9308035,2480,6308871,1692847371.0
220336,75250,1235619,1692847424.0
167024,10583,315855,1692847424.0
11266342,1655,11730,1692847424.0
13188,2469,93936,1692847424.0
10515,1394,11409,1692847424.0
121082,2799,42138,1692847424.0
1096036,1626,8208,1692847424.0
1096036,1626,8208,1692847424.0
1096036,1626,0,1692847424.0
10440912,1487,149417,1692847424.0
383161,3243,20165,1692847424.0
82153,2168,38823,1692847424.0
82153,2168,38823,1692847424.0
71316538,7962,84672,1692847424.0
585138,1551,19161,1692847424.0
708393,964,38230,1692847424.0
34583,4732,44060,1692847424.0
1353,567835,13594211,1692847478.0
9308035,2480,6308870,1692847478.0
9308035,2480,6308870,1692847478.0
9308035,2480,6308870,1692847478.0
708393,964,38230,1692847478.0
9308035,2480,6308870,1692847478.0
9308035,2480,6308870,1692847478.0
9308035,2480,6308870,1692847478.0
1344,127293,2548782,1692847478.0
9308035,2480,6308870,1692847478.0
9308035,2480,6308870,1692847478.0
3677,39710,231927,1692847478.0
1344,127293,2548782,1692847478.0
9308035,2480,6308870,1692847478.0
9308035,2480,6308870,1692847478.0
9308035,2480,6308870,1692847478.0
9308035,2480,6308870,1692847478.0
6867,11831,213051,1692847530.0
96180361,4,174,1692847530.0
9308035,2480,6308870,1692847530.0
9308035,2480,6308870,1692847530.0
96180361,4,174,1692847530.0
9308035,2480,6308870,1692847530.0
9308035,2480,6308870,1692847530.0
9308035,2480,6308870,1692847530.0
9308035,2480,6308870,1692847530.0
1399,99075,3754146,1692847530.0
1399,99075,3754146,1692847530.0
9308035,2480,6308870,1692847530.0
6265,11726,130775,1692847530.0
9308035,2480,6308870,1692847530.0
9308035,2480,6308870,1692847530.0
9308035,2480,6308870,1692847530.0
9308035,2480,6308870,1692847530.0
2871879,470,38438,1692847584.0
2516,33846,704653,1692847584.0
27221116,1,11,1692847584.0
162243,669,56041,1692847584.0
9308035,2480,6308872,1692847584.0
9308035,2480,6308872,1692847584.0
4827450,32,8662,1692847584.0
12273,3599,49377,1692847584.0
9308035,2480,6308872,1692847584.0
9308035,2480,6308872,1692847584.0
30967,18944,145595,1692847584.0
9308035,2480,6308872,1692847584.0
6265,11726,130775,1692847584.0
9308035,2480,6308872,1692847584.0
9308035,2480,6308872,1692847584.0
9308035,2480,6308872,1692847584.0
9308035,2480,6308872,1692847584.0
41255,88,19402,1692847637.0
228650,253,156843,1692847637.0
2203697,9271,781621,1692847637.0
9308035,2480,6308875,1692847637.0
9308035,2480,6308875,1692847637.0
1557409,5635,82183,1692847637.0
7886,5841,168768,1692847637.0
1344,127293,2548787,1692847637.0
1557409,5635,82183,1692847637.0
1344,127293,2548787,1692847637.0
9308035,2480,6308875,1692847637.0
1557409,5635,82183,1692847637.0
9308035,2480,6308875,1692847637.0
9308035,2480,6308875,1692847637.0
1557409,5635,82183,1692847637.0
1557409,5635,82183,1692847637.0
1344,127293,2548787,1692847637.0
1476197,17,1052,1692847691.0
1557409,5635,82184,1692847691.0
1344,127293,2548787,1692847691.0
9308035,2480,6308878,1692847691.0
1557409,5635,82184,1692847691.0
9308035,2480,6308878,1692847691.0
9308035,2480,6308878,1692847691.0
9308035,2480,6308878,1692847691.0
9308035,2480,6308878,1692847691.0
6281,10441,229133,1692847691.0
9308035,2480,6308878,1692847691.0
9308035,2480,6308878,1692847691.0
9251256,2065,97307,1692847691.0
9308035,2480,6308878,1692847691.0
9308035,2480,6308878,1692847691.0
9308035,2480,6308878,1692847691.0
9308035,2480,6308878,1692847691.0
2615835,187,43111,1692847861.0
7466,8177,183112,1692847861.0
5775,5516,166491,1692847861.0
2615835,187,43111,1692847861.0
2615835,187,43111,1692847861.0
2615835,187,43111,1692847861.0
167757,73,34920,1692847861.0
2615835,187,43111,1692847861.0
2615835,187,43111,1692847861.0
2615835,187,43111,1692847861.0
2615835,187,43111,1692847861.0
167757,73,34920,1692847861.0
2615835,187,43111,1692847861.0
167757,73,34920,1692847861.0
2615835,187,43111,1692847861.0
167757,73,34920,1692847861.0
2615835,187,43111,1692847861.0
2615835,187,43111,1692847907.0
167757,73,34920,1692847907.0
167757,73,34920,1692847907.0
82385,1772,25490,1692847907.0
9308035,2480,6308881,1692847907.0
95985,178,6449,1692847907.0
11266342,1655,11730,1692847907.0
82291209,282,5167,1692847907.0
3135,14484,458692,1692847907.0
3135,14484,458692,1692847907.0
2564997,4669,99217,1692847907.0
220336,75250,1235624,1692847907.0
3135,14484,458692,1692847907.0
220336,75250,1235624,1692847907.0
3591568,398,53995,1692847907.0
3619383,631,28140,1692847907.0
55787,4253,238169,1692847907.0
1096036,1626,8208,1692847954.0
35446044,1272,6395,1692847954.0
1096036,1626,8208,1692847954.0
377671,1746,14778,1692847954.0
383161,3243,20165,1692847954.0
21337,11211,143084,1692847954.0
18954974,968,16222,1692847954.0
28974109,12215,133653,1692847954.0
39065,1113,18605,1692847954.0
18777798,645,18089,1692847954.0
708393,964,38230,1692847954.0
86265278,2453,22051,1692847954.0
708393,964,38230,1692847954.0
9308035,2480,6308884,1692847954.0
9308035,2480,6308884,1692847954.0
9308035,2480,6308884,1692847954.0
9308035,2480,6308884,1692847954.0
33173633,12,56,1692848000.0
3509022,799,22890,1692848000.0
162787,14236,284456,1692848000.0
9308035,2480,6308884,1692848000.0
96180361,4,174,1692848000.0
164885,3091,26983,1692848000.0
96180361,4,174,1692848000.0
9308035,2480,6308886,1692848000.0
9308035,2480,6308886,1692848000.0
166391,1978,117054,1692848000.0
9308035,2480,6308886,1692848000.0
9308035,2480,6308886,1692848000.0
9308035,2480,6308886,1692848000.0
9308035,2480,6308886,1692848000.0
9308035,2480,6308886,1692848000.0
9308035,2480,6308886,1692848000.0
9308035,2480,6308886,1692848000.0
9308035,2480,6308886,1692848046.0
9308035,2480,6308886,1692848046.0
9308035,2480,6308886,1692848046.0
9308035,2480,6308886,1692848046.0
30967,18944,145595,1692848046.0
56119363,93,621,1692848046.0
9308035,2480,6308886,1692848046.0
9308035,2480,6308886,1692848046.0
1344,127293,2548796,1692848046.0
9308035,2480,6308886,1692848046.0
9308035,2480,6308886,1692848046.0
1344,127293,2548796,1692848046.0
9308035,2480,6308886,1692848046.0
9308035,2480,6308886,1692848046.0
9308035,2480,6308886,1692848046.0
9308035,2480,6308886,1692848046.0
1557409,5635,82184,1692848046.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
1784,35012,3957621,1692848265.0
1043,213470,6436671,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
483347,372,31732,1692848265.0
1038,437314,13423471,1692848265.0
1038,437314,13423471,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423472,1692848265.0
1038,437314,13423477,1692848313.0
1038,437314,13423477,1692848313.0
7803233,43,30206,1692848313.0
9308035,2480,6308897,1692848313.0
1557409,5635,82184,1692848313.0
1557409,5635,82184,1692848313.0
9308035,2480,6308897,1692848313.0
1344,127293,2548803,1692848313.0
11758,10053,142689,1692848313.0
9308035,2480,6308897,1692848313.0
9308035,2480,6308897,1692848313.0
9308035,2480,6308897,1692848313.0
9308035,2480,6308897,1692848313.0
9308035,2480,6308897,1692848313.0
9308035,2480,6308897,1692848313.0
9308035,2480,6308897,1692848313.0
9308035,2480,6308897,1692848313.0
3338050,2322,86636,1692848359.0
164331,3582,258709,1692848359.0
20296181,2,7,1692848359.0
9308035,2480,6308899,1692848359.0
9308035,2480,6308899,1692848359.0
9308035,2480,6308899,1692848359.0
18058364,332,23241,1692848359.0
11266342,1655,11730,1692848359.0
7788794,1640,75045,1692848359.0
28779350,2,245,1692848359.0
2564997,4669,99218,1692848359.0
89724899,1565,23024,1692848359.0
3135,14484,458695,1692848359.0
89724899,1565,23024,1692848359.0
35446044,1272,6396,1692848359.0
10440912,1487,149418,1692848359.0
65361091,311,5287,1692848406.0
65361091,311,5287,1692848406.0
647285,445,6383,1692848406.0
647285,445,6383,1692848406.0
10165687,255,8353,1692848406.0
256109,41,88353,1692848406.0
28974109,12215,133653,1692848406.0
18777798,645,18089,1692848406.0
18954974,968,16222,1692848406.0
9308035,2480,6308903,1692848406.0
9308035,2480,6308903,1692848406.0
18880849,1679,24205,1692848406.0
9308035,2480,6308903,1692848406.0
7886,5841,168768,1692848406.0
9308035,2480,6308903,1692848406.0
9308035,2480,6308904,1692848406.0
9308035,2480,6308904,1692848406.0
9308035,2480,6308905,1692848452.0
9308035,2480,6308905,1692848452.0
9308035,2480,6308905,1692848452.0
9308035,2480,6308905,1692848452.0
1051903,2923,61984,1692848452.0
9308035,2480,6308905,1692848452.0
9308035,2480,6308905,1692848452.0
19722,12040,282349,1692848452.0
251028,4391,63368,1692848452.0
1344,127293,2548803,1692848452.0
9308035,2480,6308905,1692848452.0
3202422,285,3658,1692848452.0
1344,127293,2548803,1692848452.0
9308035,2480,6308905,1692848452.0
9308035,2480,6308905,1692848452.0
9308035,2480,6308905,1692848452.0
9308035,2480,6308905,1692848452.0
33242739,27534,3327181,1692848499.0
2636280,201,3013,1692848499.0
20573,6224,30683,1692848499.0
91533096,1,6,1692848499.0
2636280,201,3013,1692848499.0
166643,8873,227143,1692848499.0
9308035,2480,6308905,1692848499.0
1344,127293,2548804,1692848499.0
1557409,5635,82185,1692848499.0
9308035,2480,6308905,1692848499.0
9308035,2480,6308905,1692848499.0
9308035,2480,6308905,1692848499.0
9308035,2480,6308905,1692848499.0
9308035,2480,6308905,1692848499.0
9308035,2480,6308905,1692848499.0
9308035,2480,6308905,1692848499.0
40687781,2196,9332,1692848545.0
40687781,2196,9332,1692848545.0
40687781,2196,9332,1692848545.0
19024424,92,682,1692848545.0
90544524,2,8,1692848545.0
164711,8099,128413,1692848545.0
220336,75250,1235627,1692848545.0
9308035,2480,6308905,1692848545.0
9308035,2480,6308905,1692848545.0
9308035,2480,6308905,1692848545.0
9308035,2480,6308905,1692848545.0
9308035,2480,6308905,1692848545.0
6281,10441,229133,1692848545.0
9308035,2480,6308905,1692848545.0
9308035,2480,6308905,1692848545.0
9308035,2480,6308905,1692848545.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
461365,2169,24214,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9703,29347,211960,1692848593.0
9308035,2480,6308910,1692848593.0
33457526,567,30397,1692848593.0
10831504,3376,25855,1692848593.0
3135,14484,458695,1692848593.0
1258855,1,10366,1692848639.0
9703,29347,211960,1692848639.0
3731368,633,32581,1692848639.0
3135,14484,458694,1692848639.0
37251914,54,352,1692848639.0
8019,3976,58498,1692848639.0
1096036,1626,8208,1692848639.0
1096036,1626,8208,1692848639.0
18043,1955,583231,1692848639.0
18954974,968,16222,1692848639.0
17981957,370,16249,1692848639.0
28974109,12215,133654,1692848639.0
28974109,12215,133654,1692848639.0
18954974,968,16222,1692848639.0
18954974,968,16222,1692848639.0
162536,4995,24523,1692848639.0
18954974,968,16222,1692848639.0
15080,11141,87521,1692848685.0
15080,11141,87521,1692848685.0
15080,11141,87521,1692848685.0
15080,11141,87521,1692848685.0
15080,11141,87521,1692848685.0
479154,472,10394,1692848685.0
15080,11141,87521,1692848685.0
15080,11141,87521,1692848685.0
16265636,292,3260,1692848685.0
7639,8111,137763,1692848685.0
41447,695,28230,1692848685.0
18691,7196,36586,1692848685.0
18691,7196,36586,1692848685.0
18691,7196,36586,1692848685.0
19192589,725,15800,1692848685.0
4857,29072,420802,1692848685.0
72513099,190,1117,1692848685.0
66727780,58,4712,1692848732.0
11419,9424,86803,1692848732.0
11419,9424,86803,1692848732.0
11419,9424,86803,1692848732.0
16178566,222,990,1692848732.0
2257863,86,3105,1692848732.0
12336,1683,29543,1692848732.0
5343,26619,300608,1692848732.0
28978143,2607,23561,1692848732.0
28978143,2607,23561,1692848732.0
28978143,2607,23561,1692848732.0
28978143,2607,23561,1692848732.0
28978143,2607,23561,1692848732.0
28978143,2607,23561,1692848732.0
5343,26619,300608,1692848732.0
28978143,2607,23561,1692848732.0
163920,3290,108370,1692848732.0
122451,633,155451,1692848779.0
704813,1783,62823,1692848779.0
85320,1217,20885,1692848779.0
1557409,5635,82185,1692848779.0
9308035,2480,6308918,1692848779.0
9308035,2480,6308918,1692848779.0
9308035,2480,6308918,1692848779.0
9308035,2480,6308918,1692848779.0
9308035,2480,6308918,1692848779.0
220336,75250,1235628,1692848779.0
9308035,2480,6308919,1692848779.0
9308035,2480,6308919,1692848779.0
9308035,2480,6308919,1692848779.0
9251256,2065,97308,1692848779.0
9308035,2480,6308920,1692848779.0
9308035,2480,6308920,1692848779.0
9308035,2480,6308920,1692848779.0
3831,27171,401455,1692848825.0
2454643,11597,319555,1692848825.0
2454643,11597,319555,1692848825.0
9308035,2480,6308924,1692848825.0
9308035,2480,6308924,1692848825.0
166551,32783,285694,1692848825.0
82385,1772,25490,1692848825.0
